lecture_id,r_id,degree
710,634,0.1765707686
711,23,0.9981173128
711,131,0.9981173128
711,205,0.9981173128
711,329,0.9981173128
711,575,0.9981173128
711,33,0.9280890257
711,57,0.9280890257
711,560,0.8014096027
711,26,0.697713364
712,426,0.5994482258
712,538,0.5489654722
712,133,0.5169562036
712,184,0.2549005357
712,755,0.2494598941
712,48,0.2442712955
712,81,0.2430513041
712,456,0.2425236431
712,661,0.2367161151
713,512,0.589404589
713,179,0.4051833817
713,310,0.3010788525
713,182,0.2639903761
713,715,0.2321636317
713,668,0.2169677993
713,79,0.215421774
713,277,0.215421774
713,296,0.215421774
714,621,0.4151267848
714,731,0.38917355
714,508,0.3206613428
714,495,0.283496934
714,550,0.2750483464
714,330,0.2728103755
714,447,0.2728103755
714,684,0.2728103755
714,56,0.243756887
715,39,0.3370774186
715,512,0.2872312758
715,713,0.2321636317
715,558,0.1895986042
715,564,0.1779643213
715,310,0.1403296222
715,163,0.1357275805
715,179,0.1354819823
715,581,0.1276322496
716,139,0.3985133714
716,104,0.3607413952
716,604,0.2918931845
716,743,0.2225633444
716,208,0.2148063035
716,240,0.1935239949
716,171,0.1845005879
716,254,0.173835672
716,212,0.1654271673
717,3,0.3999082334
717,675,0.3698069401
717,358,0.2277585686
717,660,0.2155248532
717,2,0.2151872271
717,92,0.1616193666
717,181,0.1614513855
717,487,0.1614513855
717,757,0.1553077599
718,400,0.6338457398
718,37,0.3806054442
718,159,0.3687491514
718,366,0.351082064
718,17,0.2091962193
718,501,0.206795149
718,720,0.2017590823
718,73,0.1984450042
718,275,0.1922515571
719,360,0.2785690764
719,679,0.2710770906
719,283,0.2695508453
719,736,0.2604163934
719,244,0.2537302283
719,501,0.2153072537
719,102,0.2108406064
719,180,0.2108406064
719,444,0.1874948491
720,460,0.3377023022
720,490,0.2672283371
720,187,0.2283636481
720,64,0.2194070643
720,600,0.2194070643
720,73,0.2118795113
720,400,0.2106840054
720,584,0.2038445153
720,718,0.2017590823
721,455,0.655421847
721,708,0.655421847
721,52,0.3823348878
721,29,0.3630407846
721,194,0.3630407846
721,30,0.3623061198
721,177,0.361859976
721,562,0.3510425018
721,654,0.3191938774
722,406,0.5068632082
722,506,0.5068632082
722,132,0.4056265339
722,418,0.2083687839
722,680,0.2062754616
722,308,0.1815464728
722,304,0.1779822329
722,240,0.1733256841
722,532,0.1703122805
723,626,0.2364037452
723,240,0.1957757827
723,445,0.1881817663
723,527,0.1881817663
723,178,0.1800013195
723,479,0.1798257774
723,124,0.1765264634
723,202,0.1473937907
723,127,0.1436682338
724,541,0.9576265977
724,657,0.9576265977
724,462,0.1795604625
724,221,0.1665428746
724,466,0.1663466209
724,651,0.1328753576
724,739,0.1284514912
724,7,0.1280013038
724,231,0.1280013038
725,732,0.8259029284
725,191,0.2749330324
725,446,0.1942224155
725,314,0.1867752212
725,175,0.1731352325
725,324,0.1731352325
725,438,0.1714015814
725,759,0.1711703396
725,89,0.1699922901
726,251,0.4020405078
726,485,0.2746715922
726,270,0.2707801807
726,127,0.2650808687
726,686,0.2650808687
726,244,0.2369090301
726,436,0.2306604509
726,658,0.22842218
726,679,0.227524721
727,192,0.4124778854
727,644,0.3475154642
727,731,0.2316765867
727,334,0.2298258876
727,508,0.223322858
727,550,0.2227573901
727,621,0.2130149027
727,495,0.2129489901
727,700,0.2015304168
728,356,0.2481338779
728,466,0.178441187
728,176,0.1744862208
728,213,0.1744862208
728,620,0.1712079247
728,309,0.1659563748
728,325,0.1540837284
728,187,0.1518041595
728,672,0.1404501807
729,436,0.4954587985
729,682,0.2887311356
729,201,0.2648156463
729,186,0.2445967285
729,364,0.2445967285
729,547,0.2170289565
729,760,0.2002994127
729,397,0.1994197029
729,654,0.1970001985
730,136,0.325408441
730,323,0.3236478814
730,583,0.1959671202
730,212,0.1842321015
730,299,0.182157249
730,99,0.1787301018
730,290,0.1567040653
730,319,0.1498048123
730,449,0.1497930202
731,495,0.4968456653
731,700,0.38917355
731,714,0.38917355
731,621,0.3782441609
731,508,0.3695002774
731,550,0.3051582507
731,330,0.3039014995
731,447,0.3039014995
731,684,0.3039014995
732,725,0.8259029284
732,191,0.1876825242
732,78,0.179913921
732,138,0.179913921
732,168,0.1481544107
732,658,0.1395288953
732,174,0.1369250569
732,602,0.1347807888
732,71,0.133744576
733,148,0.3487376582
733,175,0.2603621846
733,324,0.2603621846
733,160,0.2316381298
733,441,0.2274259898
733,393,0.1816081469
733,127,0.1813644256
733,686,0.1813644256
733,78,0.1690104449
734,155,0.2569356821
734,317,0.2569356821
734,54,0.2532297338
734,242,0.1841760727
734,341,0.1814088478
734,6,0.1488997745
734,286,0.1488997745
734,589,0.1329900319
734,607,0.1282840647
735,716,0.1543114894
735,177,0.1506642058
735,19,0.1359499197
735,632,0.135619328
735,509,0.1278630436
735,419,0.125966221
735,118,0.1245040066
735,611,0.1216309557
735,381,0.1203013031
736,349,0.8145578136
736,511,0.4396241791
736,360,0.3472821911
736,2,0.319100986
736,587,0.2991830564
736,719,0.2604163934
736,358,0.2485845033
736,102,0.2230802403
736,180,0.2230802403
737,259,0.9291965421
737,505,0.9291965421
737,154,0.8400446567
737,588,0.8400446567
737,463,0.2783034744
737,307,0.2689109994
737,570,0.2689109994
737,673,0.2570418806
737,411,0.2412107078
738,290,0.26164947
738,22,0.2532122781
738,86,0.2120425278
738,219,0.2120425278
738,476,0.196864015
738,512,0.1825747873
738,128,0.1802076077
738,393,0.1724950869
738,758,0.1711562567
739,462,0.3646760543
739,221,0.2821411483
739,460,0.1871459742
739,490,0.1745243533
739,651,0.1721775901
739,620,0.1689072674
739,187,0.1683742168
739,541,0.150356598
739,657,0.150356598
740,316,0.3387039893
740,706,0.3038796919
740,230,0.28580233
740,263,0.2009114776
740,387,0.1939407026
740,100,0.1827093783
740,391,0.1657672265
740,611,0.1632467034
740,339,0.1615848791
741,663,0.2943159286
741,413,0.2929943575
741,434,0.2774800047
741,544,0.2646884119
741,430,0.2482834832
741,60,0.2465124829
741,177,0.233204004
741,647,0.2295763916
741,175,0.2291621529
742,455,0.1702836661
742,708,0.1702836661
742,177,0.168829981
742,29,0.1683112086
742,194,0.1683112086
742,295,0.1670656488
742,721,0.1670656488
742,717,0.1442963763
742,562,0.142735224
743,611,0.2355827778
743,352,0.2269163076
743,716,0.2225633444
743,104,0.2034496818
743,536,0.2004054254
743,95,0.1978345734
743,509,0.1918509497
743,212,0.1913686476
743,139,0.185418058
744,363,0.4514591121
744,243,0.332795582
744,443,0.2806283377
744,293,0.2612681244
744,105,0.1925759102
744,523,0.1925759102
744,666,0.1925759102
744,524,0.1834156694
744,239,0.1697818141
745,314,0.2645024288
745,434,0.2409461452
745,74,0.2339065885
745,29,0.2242903649
745,194,0.2242903649
745,647,0.2085925241
745,606,0.2049778902
745,376,0.1888447964
745,581,0.1795885946
746,105,0.4370463452
746,523,0.4370463452
746,666,0.4370463452
746,390,0.3039717867
746,762,0.2870476377
746,376,0.2583650458
746,452,0.2555000057
746,374,0.236488252
746,577,0.2070244671
747,6,0.1781756191
747,286,0.1781756191
747,155,0.1618985025
747,317,0.1618985025
747,476,0.1601007624
747,544,0.1591864518
747,679,0.1544912389
747,581,0.1481917292
747,741,0.1481917292
748,284,0.7681758325
748,227,0.2440426056
748,345,0.2252500613
748,256,0.2178995088
748,288,0.2036511766
748,124,0.1996137647
748,316,0.1978825855
748,240,0.1889199452
748,164,0.1791981093
749,434,0.2068284946
749,581,0.1698905321
749,741,0.1698905321
749,381,0.1587627456
749,745,0.1587627456
749,90,0.1505561447
749,669,0.1486553247
749,158,0.1460801577
749,310,0.1395854835
750,330,0.2606327534
750,447,0.2606327534
750,684,0.2606327534
750,700,0.1863634582
750,714,0.1863634582
750,713,0.1760306475
750,731,0.1681440651
750,621,0.1642396533
750,595,0.1511335806
751,654,0.1760318631
751,332,0.163645539
751,295,0.1474163101
751,721,0.1474163101
751,52,0.1467759514
751,312,0.138492702
751,455,0.132175006
751,708,0.132175006
751,71,0.1038179308
752,129,0.4700153441
752,451,0.4700153441
752,217,0.4460545509
752,50,0.1175682153
752,761,0.109063033
752,455,0.1053471332
752,708,0.1053471332
752,650,0.1053111482
752,554,0.1021213959
753,155,0.2569356821
753,317,0.2569356821
753,54,0.2532297338
753,242,0.1841760727
753,341,0.1814088478
753,6,0.1488997745
753,286,0.1488997745
753,589,0.1329900319
753,607,0.1282840647
754,526,0.3534084009
754,191,0.205118401
754,315,0.1864994083
754,168,0.1601653608
754,19,0.1562909567
754,199,0.1556420446
754,245,0.1556420446
754,71,0.1394012817
754,725,0.1351705439
755,81,0.9318123616
755,184,0.9112799248
755,661,0.8946597879
755,48,0.8701028485
755,456,0.817084492
755,573,0.3438818366
755,616,0.3438818366
755,538,0.3084525145
755,426,0.2856408211
756,87,0.3497102453
756,309,0.3474890688
756,14,0.2998130932
756,591,0.2529703182
756,238,0.2242837042
756,121,0.2164484257
756,305,0.2141835638
756,19,0.1946972834
756,494,0.178388988
757,675,0.3569122481
757,358,0.2765342283
757,511,0.259739344
757,76,0.2053908571
757,486,0.2053908571
757,2,0.1616012166
757,3,0.1583574515
757,717,0.1553077599
757,663,0.1469845617
758,249,0.6998896052
758,22,0.3128054874
758,166,0.3035723905
758,290,0.2827715119
758,630,0.2559875587
758,87,0.2414841036
758,551,0.195444929
758,128,0.1824006511
758,292,0.1773205984
759,89,0.977512222
759,22,0.3035779167
759,175,0.2465368723
759,324,0.2465368723
759,520,0.2365120296
759,421,0.230923702
759,446,0.2280804051
759,399,0.2264496714
759,114,0.2162258922
760,436,0.2394950334
760,647,0.2193291221
760,19,0.2186738131
760,687,0.2148230965
760,90,0.2004031333
760,49,0.2002994127
760,729,0.2002994127
760,606,0.1970883185
760,603,0.1951712819
761,299,0.2610919903
761,497,0.2559166511
761,483,0.2263661185
761,437,0.1979511471
761,590,0.1744460671
761,660,0.1705305793
761,416,0.1414966644
761,469,0.1304002762
761,3,0.1135444497
762,374,0.6427309016
762,577,0.3725525143
762,606,0.3333280803
762,625,0.3214675776
762,647,0.3140028941
762,260,0.2894525804
762,746,0.2870476377
762,481,0.2799114026
762,105,0.272803399
763,227,0.699509711
763,288,0.6316089058
763,149,0.5355312801
763,555,0.5355312801
763,124,0.4441997254
763,20,0.4049856299
763,69,0.2614335311
763,552,0.2614335311
763,463,0.2576235409
764,452,0.4271869318
764,685,0.3466192837
764,390,0.2383549891
764,625,0.2229117893
764,98,0.1932704903
764,358,0.1746349098
764,218,0.173925169
764,289,0.173925169
764,419,0.1546315559
